currency,COP,label.colPesos,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
currency,USD,label.dollar,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
currency,EUR,label.euro,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,149915,PARA PERDIDAS DE INVENTARIOS,TO LOSE OF INVENTORIES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,149920,LIFO,LIFO,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,15,PROPIEDADES PLANTA Y EQUIPO,PLANT PROPERTIES AND EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1504,TERRENOS,LANDS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150405,URBANOS,URBAN,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150410,RURALES,RURAL,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150499,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1506,MATERIALES PROYECTOS PETROLEROS,MATERIAL OIL PROJECTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150605,TUBERIAS Y EQUIPO,PIPELINES AND EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150610,COSTOS DE IMPORTACION MATERIALES,COSTS OF MATERIAL IMPORT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150615,PROYECTOS DE CONSTRUCCION,PROJECTS OF CONSTRUCTION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150699,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1508,CONSTRUCCIONES EN CURSO,CONSTRUCTIONS IN COURSE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150805,CONSTRUCCIONES Y EDIFICACIONES,CONSTRUCTIONS AND CONSTRUCTIONS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150810,ACUEDUCTOS PLANTAS Y REDES,PLANT AQUEDUCTS AND NETS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150815,VIAS DE COMUNICACION,SEEN OF COMMUNICATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150820,POZOS ARTESIANOS,WELLS ARTESIANOS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150825,PROYECTOS DE EXPLORACION,PROJECTS OF EXPLORATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150830,PROYECTOS DE DESARROLLO,PROJECTS OF DEVELOPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,150899,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1512,MAQUINARIA Y EQUIPOS EN MONTAJE,MACHINERY AND EQUIPMENT IN ASSEMBLY,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151205,MAQUINARIA Y EQUIPO,MACHINERY AND EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151210,EQUIPO DE OFICINA,EQUIPMENT OF OFFICE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151215,EQUIPO DE COMPUTACION Y COMUNICACION,EQUIPMENT OF COMPUTACION AND COMMUNICATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151220,EQUIPO MEDICO-CIENTIFICO,EQUIPMENT - MEDICAL - CIENTIFICO   SE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151225,EQUIPO DE HOTELES Y RESTAURANTES,EQUIPMENT OF HOTELS AND RESTAURANTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151230,FLOTA Y EQUIPO DE TRANSPORTE,FLEET AND EQUIPMENT OF TRANSPORTATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151235,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,FLEET AND RIVER EQUIPMENT AND / OR MARITIME,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151240,FLOTA Y EQUIPO AEREO,FLEET AND AIR EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151245,FLOTA Y EQUIPO FERREO,FLEET AND FERREOUS EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151250,PLANTAS Y REDES,PLANTS AND NETS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151299,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1516,CONSTRUCCIONES Y EDIFICACIONES,CONSTRUCTIONS AND CONSTRUCTIONS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151605,EDIFICIOS,BUILDINGS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151610,OFICINAS,OFFICES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151615,ALMACENES,STORES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151620,FABRICAS Y PLANTAS INDUSTRIALES,MANUFACTURE AND INDUSTRIAL PLANTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151625,SALAS DE EXHIBICION Y VENTAS,ROOMS OF DISCOVERY AND SALES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151630,CAFETERIA Y CASINOS,CAFETERIA AND CASINOS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151635,SILOS,SILOS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151640,INVERNADEROS,GREENHOUSES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151645,CASETAS Y CAMPAMENTOS,CASETAS AND CAMPS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151650,INSTALACIONES AGROPECUARIAS,AGRICULTURAL FACILITY,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151655,VIVIENDAS PARA EMPLEADOS Y OBREROS,HOUSES FOR PERSONNEL AND WORKER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151660,TERMINAL DE BUSES Y TAXIS,TERMINAL OF BUSES AND TAXIS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151663,TERMINAL MARITIMO,MARITIME TERMINAL,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151665,TERMINAL FERREO,FERREOUS TERMINAL,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151670,PARQUEADEROS; GARAJES Y DEPOSITOS,PARQUEADEROS; GARAGES AND DEPOSITS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151675,HANGARES,HANGARS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151680,BODEGAS,WAREHOUSES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151695,OTROS,OTHER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,151699,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1520,MAQUINARIA Y EQUIPO,MACHINERY AND EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152001,152001,152001,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152098,152098,152098,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152099,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1524,EQUIPO DE OFICINA,EQUIPMENT OF OFFICE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152405,MUEBLES Y ENSERES,FURNITURE AND CHATTELS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152410,EQUIPOS,EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152495,OTROS,OTHER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152499,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1528,EQUIPO DE COMPUTACION Y COMUNICACION,EQUIPMENT OF COMPUTACION AND COMMUNICATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152805,EQUIPOS DE PROCESAMIENTO DE DATOS,EQUIPMENT OF PROCESSING OF DATA,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152810,EQUIPOS DE TELECOMUNICACIONES,EQUIPMENT OF TELECOMMUNICATIONS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152815,EQUIPOS DE RADIO,EQUIPMENT OF RADIO,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152820,SATELITES Y ANTENAS,SATELLITES AND ANTENNAE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152825,LINEAS TELEFONICAS,TELEPHONIC LINE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152895,OTROS,OTHER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,152899,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1532,EQUIPO MEDICO - CIENTIFICO,EQUIPMENT - MEDICAL - SCIENTIFIC,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,153205,MEDICO,DOCTOR,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,153210,ODONTOLOGICO,ODONTOLOGICO,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,153215,LABORATORIO,LABORATORY,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,153220,INSTRUMENTAL,INSTRUMENTAL,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,153295,OTROS,OTHER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,153299,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1536,EQUIPO DE HOTELES Y RESTAURANTES,EQUIPMENT OF HOTELS AND RESTAURANTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,153605,DE HABITACIONES,OF ROOM,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,153610,DE COMESTIBLES Y BEBIDAS,OF EDIBLE AND DRINK,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,153695,OTROS,OTHER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,153699,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1540,FLOTA Y EQUIPO DE TRANSPORTE,FLEET AND EQUIPMENT OF TRANSPORTATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154005,AUTOS; CAMIONETAS Y CAMPEROS,CARS; CAMIONETAS AND CAMPEROS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154008,CAMIONES; VOLQUETAS Y FURGONES,TRUCKS; VOLQUETAS AND VANS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154010,TRACTOMULAS Y REMOLQUES,TRACTOMULAS AND TOWS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154015,BUSES Y BUSETAS,BUSES AND BUSETAS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154017,RECOLECTORES Y CONTENEDORES,RECOLECTORES AND ANTAGONISTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154020,MONTACARGAS,HOIST,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154025,PALAS Y GRUAS,SPADES AND DERRICKS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154030,MOTOCICLETAS,MOTORCYCLES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154035,BICICLETAS,BICYCLES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154040,ESTIBAS Y CARRETAS,RAMMERS AND WAGONS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154045,BANDAS TRANSPORTADORAS,BANDS TRANSPORTADORAS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154095,OTROS,OTHER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154099,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1544,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,FLEET AND RIVER EQUIPMENT AND / OR MARITIME,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154405,BUQUES,SHIPS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154410,LANCHAS,LAUNCHES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154415,REMOLCADORAS,REMOLCADORAS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154420,BOTES,BOATS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154425,BOYAS,BUOYS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154430,AMARRES,TIES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154435,CONTENEDORES Y CHASSISES,ANTAGONISTS AND CHASSISES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154440,GABARRAS,GABARRAS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154495,OTROS,OTHER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154499,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1548,FLOTA Y EQUIPO AEREO,FLEET AND AIR EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154805,AVIONES,PLANES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154810,AVIONETAS,AVIONETAS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154815,HELICOPTEROS,HELICOPTERS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154820,TURBINAS Y MOTORES,TURBINES AND MOTOR,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154825,MANUALES DE ENTRENAMIENTO PERSONAL TECNICO,MANUAL OF TECHNICAL PERSONAL TRAINING,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154830,EQUIPOS DE VUELO,EQUIPMENT OF FLIGHT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154895,OTROS,OTHER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,154899,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1552,FLOTA Y EQUIPO FERREO,FLEET AND FERREOUS EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155205,LOCOMOTORAS,LOCOMOTIVES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155210,VAGONES,WAGONS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155215,REDES FERREAS,FERREOUS NETS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155295,OTROS,OTHER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155299,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1556,ACUEDUCTOS PLANTAS Y REDES,PLANT AQUEDUCTS AND NETS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155605,INSTALACIONES PARA AGUA Y ENERGIA,FACILITIES FOR WATER AND ENERGY,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155610,ACUEDUCTO ACEQUIAS Y CANALIZACIONES,AQUEDUCT DITCH AND CANALIZACIONES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155615,PLANTAS DE GENERACION HIDRAULICA,PLANTS OF HYDRAULIC GENERATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155620,PLANTAS DE GENERACION TERMICA,PLANTS OF THERMAL GENERATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155625,PLANTAS DE GENERACION A GAS,PLANTS OF GENERATION OF GAS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155628,PLANTAS DE GENERACION DIESEL; GASOLINA Y PETROLEO,PLANTS OF DIESEL GENERATION; GASOLINE AND OIL,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155630,PLANTAS DE DISTRIBUCION,PLANTS OF ALLOCATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155635,PLANTAS DE TRANSMISION Y SUBESTACIONES,PLANTS OF TRANSMISSION AND SUBESTACIONES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155640,OLEODUCTOS,PIPELINES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155645,GASODUCTOS,GASODUCTOS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155647,POLIDUCTOS,POLIDUCTOS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155650,REDES DE DISTRIBUCION,NETS OF ALLOCATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155655,PLANTAS DE TRATAMIENTO,PLANTS OF TREATMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155660,REDES DE RECOLECCION DE AGUAS NEGRAS,NETS OF COMPILATION OF BLACK WATER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155665,INSTALACIONES Y EQUIPO DE BOMBEO,FACILITIES AND EQUIPMENT OF PUMPING,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155670,REDES DE DISTRIBUCION DE VAPOR,NETS OF ALLOCATION OF STEAM,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155675,REDES DE AIRE,NETS OF AIR,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155680,REDES ALIMENTACION DE GAS,NOURISHMENT NETS OF GAS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155682,REDES EXTERNAS DE TELEFONIA,EXTERNAL NETS OF TELEPHONY,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155685,PLANTAS DESHIDRATADORAS,PLANTS DESHIDRATADORAS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155695,OTROS,OTHER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,155699,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1560,ARMAMENTO DE VIGILANCIA,ARMAMENT OF ALERTNESS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156001,156001,156001,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156098,156098,156098,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156099,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1562,ENVASES Y EMPAQUES,CONTAINERS AND PACKINGS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156201,156201,156201,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156298,156298,156298,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156299,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1564,PLANTACIONES AGRICOLAS Y FORESTALES,AGRICULTURAL PLANTATIONS AND FOREST,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156405,CULTIVOS EN DESARROLLO,CULTIVATION IN DEVELOPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156410,CULTIVOS AMORTIZABLES,AMORTIZABLE CULTIVATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156499,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1568,VIAS DE COMUNICACION,SEEN OF COMMUNICATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156805,PAVIMENTACION Y PATIOS,PAVIMENTACION AND COURTYARDS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156810,VIAS,SEEN,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156815,PUENTES,BRIDGES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156820,CALLES,STREETS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156825,AERODROMOS,AIRPORTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156895,OTROS,OTHER,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,156899,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1572,MINAS Y CANTERAS,MYS AND CANTERAS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,157205,MINAS,MYS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,157210,CANTERAS,CANTERAS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,157299,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1576,POZOS ARTESIANOS,WELLS ARTESIANOS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,157601,157601,157601,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,157698,157698,157698,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,157699,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1580,YACIMIENTOS,DEPOSITS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158001,158001,158001,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158098,158098,158098,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158099,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1584,SEMOVIENTES,SEMOVIENTES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158405,ESPECIES MENORES,SMALLER GOODS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158410,ESPECIES MAYORES,GREATER GOODS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158499,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1588,PROPIEDADES PLANTA Y EQUIPO EN TRANSITO,PLANT PROPERTIES AND EQUIPMENT IN - TRAVEL,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158805,MAQUINARIA Y EQUIPO,MACHINERY AND EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158810,EQUIPO DE OFICINA,EQUIPMENT OF OFFICE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158815,EQUIPO DE COMPUTACION Y COMUNICACION,EQUIPMENT OF COMPUTACION AND COMMUNICATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158820,EQUIPO MEDICO CIENTIFICO,EQUIPMENT - MEDICAL SCIENTIFIC,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158825,EQUIPO DE HOTELES Y RESTAURANTES,EQUIPMENT OF HOTELS AND RESTAURANTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158830,FLOTA Y EQUIPO DE TRANSPORTE,FLEET AND EQUIPMENT OF TRANSPORTATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158835,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,FLEET AND RIVER EQUIPMENT AND / OR MARITIME,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158840,FLOTA Y EQUIPO AEREO,FLEET AND AIR EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158845,FLOTA Y EQUIPO FERREO,FLEET AND FERREOUS EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158850,PLANTAS Y REDES,PLANTS AND NETS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158855,ARMAMENTO DE VIGILANCIA,ARMAMENT OF ALERTNESS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158860,SEMOVIENTES,SEMOVIENTES,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158865,ENVASES Y EMPAQUES,CONTAINERS AND PACKINGS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,158899,AJUSTES POR INFLACION,INFLATION ADJUSTMENTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,1592,DEPRECIACION ACUMULADA,ACCRUED DEVALUATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,159205,CONSTRUCCIONES Y EDIFICACIONES,CONSTRUCTIONS AND CONSTRUCTIONS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,159210,MAQUINARIA Y EQUIPO,MACHINERY AND EQUIPMENT,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,159215,EQUIPO DE OFICINA,EQUIPMENT OF OFFICE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,159220,EQUIPO DE COMPUTACION Y COMUNICACION,EQUIPMENT OF COMPUTACION AND COMMUNICATION,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,159225,EQUIPO MEDICO CIENTIFICO,EQUIPMENT - MEDICAL SCIENTIFIC,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
localAccountChart,159230,EQUIPO DE HOTELES Y RESTAURANTES,EQUIPMENT OF HOTELS AND RESTAURANTS,1,TRUE,,,,,,,,,,,,,,,,,,,,,,
